Unnamed: 0,title,artist,lyrics
2952,Ventanas Al Viento,Lalo Mora,"traigo
un amor
aferrado
y lo traeré
hasta que muera
lo llevaré
bien guardado
en medio
del pensamiento
si no quieres
que lo traiga
si no quieres
que la quiera
si no quieres
que me quiera
ponle ventanas
al viento
porque
el amor
que nos damos
es un amor
a la larga
y por el viento
sabemos
lo que la amo
y me ama
si no quieres
que la nombre
y si no quieres
que el viento
lleve nuestro
pensamiento
entonces
ponle ventanas
ponle ventanas
al viento
si es que quieres
que la olvide
si tú quieres
que la deje
ponle ventanas
al viento
si no quieres
que la mire
porque
el amor
que nos damos
es un amor
a la larga
y por el viento
sabemos
lo que la amo
y me ama
si no quieres
que la nombre
y si no quieres
que el viento
lleve nuestro
pensamiento
entonces
ponle ventanas
ponle ventanas
al viento
si es que quieres
que la olvide
si tú quieres
que la deje
ponle ventanas
al viento
si no quieres
que la mire"
2953,Ventarrón,Graciela Beltrán,"con mentiras y promesas
me creció el amor por ti
como llega el día de todo
un día tu engaño descubrí
quise huír pero era tarde
me tenías del corazón
y hoy soy un gorrión herido
dentro de un ventarrón
ventarrón
que me arrastras a tu antojo ventarrón
compasión
no le tienes a mi pobre corazón
oh oh oh oh ventarrón
arrojada por tu engaño
a otro puerto llegaré
como necesita el alma
viento en calma volaré
volaré con cuidado
volaré con precaución
porque no quiero caer
de nuevo en otro ventarrón
ventarrón
que me arrastras a tu antojo ventarrón
compasión
no le tienes a mi pobre corazón
oh oh oh oh ventarrón"
2954,Ven,Presizzo,"tú
solo
tú
me haces
sentirme
seguro
de que
en la vida
todo
se puede
si existe
el amor
más
la fuerza
de la voluntad
sabes
antes
de que
tú llegarás
mi vida
era diferente
no le encontraba
ningún sentido
hasta que
tú llegaste
y con tu amor
todo alumbraste
porque es
tan maravilloso
cuando tú estás
conmigo
donde estabas
escondida
cuando yo
tenía frío
si volviera
a nacer
pediría estar
contigo
una vez
más
te volvería
a querer
nada
me importaría
lo que digan
de ti
si yo te amo
y contigo
soy
muy feliz
porque es
tan maravilloso
cuando tú estás
conmigo
donde estabas
escondida
cuando yo
tenía frío
si volviera
a nacer
pediría estar
contigo
una vez
más
te volvería
a querer
nada
me importaría
lo que digan
de ti
si yo te amo
y contigo
soy
muy feliz"
2955,Ven,Sparx,"ven acércate un poquito más
ven que yo quiero estar contigo
ven acércate un poquito
me domina me transtorna los sentidos
el amor que por ti siento
ven que yo quiero estar contigo
ya me muero por mirarte aquí a mi lado
y llenarte con mis besos
tres son tres esos motivos
que me obligan que me piden
y me exigen
a traerte aquí conmigo
uno que de ti me enamorado
yo no se lo que me has dado
quiero estar solo a tu lado
dos porque siento que mi vida
ya no sigue siendo mía
porque tú me la has robado
y tres porque quiero que tu apagues
este fuego que está ardiendo
que tu mismo has encendido
dentro de mi corazón
ven acércate un poquito más
yo solo quiero amarte
así no seas tímido
quiero darte mucho amor
muchos besos si muchos"
2956,Verdad Que Duele,Siggno,"no te aparezca en por favor
y menos ahora debes entenderlo
que ganas llorando pidiendo perdón
tratar de arreglar lo que no tiene arreglo
porque conozco tu intención
tus explicaciones no las necesito
cuando pudiste no te interesó
y ahora que quieres si ya sabes que
alguien más está en tu sitio
tarde mucho tiempo en sanar mis heridas
si te hacen lo mismo tú me entenderías
todo lo que duele una decepción
pegar los pedazos de tu corazón
y no pasa nada nunca voy a odiarte
si un día te quise es punto y aparte
entiendo que fuiste parte del camino
solo eras el viaje
más no eras el destino
verdad que duele ? 
escuchar esto
ya me imagino
verdad que duele
tarde mucho tiempo en sanar mis heridas
si te hacen lo mismo tú me entenderías
todo lo que duele una decepción
pegar los pedazos de tu corazón
y no pasa nada nunca voy a odiarte
si un día yo te quise es punto y aparte
entiendo que fuiste parte del camino
solo eras el viaje
más no eras el destino
verdad que duele ? 
escuchar esto
ya me imagino oh oh oh
verdad que duele hehehe"
2958,Vestido Azul,Jorge Cuellar,"su
belleza está de uff
me domina su
su vestido azul
y es que con su cinturita a mí me tiene loco
date una vueltita
y también con su boquita besa 10 de 10
me hace sentir cositas
bonitas
me insistas
chiquita
quiero que seas mía
su
belleza está de uff
me domina su
su vestido azul
dónde estás que voy pa allá ? 
paso por ti parar rollear
por la ciudad
te va a gustar
ven pa acá
te voy a dar lo que nadie te pudo dar
amor y más
te va a gustar
y es que con su cinturita a mí me tiene loco
date una vueltita
y también con su boquita besa 10 de 10
me hace sentir cositas
bonitas
me insistas
chiquita
qué bonito que tu seas mía
qué bonito que tu seas mía
dónde estás que voy pa allá ? 
paso por ti parar rollear
por la ciudad
te va a gustar
ven pa acá
te voy a dar lo que nadie te pudo dar
amor y más
te va a gustar"
2959,Vestido Blanco,El Poder Del Norte,"se que voy a perderte
y no puedo hacer nada
anque tu cruel ausencia
me va a partir el alma
quisiera que en mis brasos
por siempre te quedaras
por que sin tu cariño
no se que hare mañana
ese vestido blanco
te arranca de mis brazos
y aunque a mi es al que quieres
no puedes rechazarlo
al fin tendras el nombre
que yo no pude darte
y por mas que me duela
no puedo reclamarte
si aqui solo tenias
el titulo de amante
musica
daria lo que fuera
por ser el que te espera
pero antes de encontrarte
mi vida ya era ajena
ese vestido blanco
te arranca de mis brazos
y aunque a mi es al que quieres
no puedes rechazarlo
al fin tendras el nombre
que yo no pude darte
y por mas que me duela
no puedo reclamarte
si aqui solo tenias
el titulo de amante"
2960,Vestimos De Piola part Ak420  Omar Varela,Lauty Gram,"ahora vestimos de piola tu nena quiere ser mi polola
si me tiras me tiro directo para la zona
toma me gustan así loca frikitona y eh
ahora vestimos de piola tu nena quiere ser mi polola
si me tiras me tiro directo para la zona
toma me gustan así loca frikitona toma tototoma
y ahora vestimos de piola tu nena quiere ser mi polola
si me tiras me tiro directo para la zona
toma me gustan así loca frikitona toma tototoma
y me hice cuenta en el extranjero
ahora solo pienso en los cero
y nado cuando me voy para el crucero
ya me siento mujeriego tengo más culos que un dios griego
y le estoy metiendo mano como el diego
y estoy mal del coco como los más poco
entro para la pista y la exploto
tanto rropo en la sangre que estoy loco
la nota pega que ya la apodaron como cotto
y si no me miran bien ni—
mi ropa es europea pero soy sudaca
así que lo que tú digas me lo paso por la raja
y si hablan de mí que sea cara a cara
porque si nos alteramos te enterramos con la pala dice dice
hola buenas me presento nuevamente el distinto
con par de quilates encima y una glope que va al cinto
si me ven sale paral filtro
el terror de su doña me puso lindo
y no me hablen de límites que los brinco
para la disco sin security
roncan pero no están a la alturity
los mío no compran y siempre cargan fullity
haciendo lo que dé la gana porque a nuestra quality
no llegan ni aunque tiren porque no tienen versátili
en el booty de tu novia pampam je
te hacemos ratatán si es que tú te pasa de matatán
una glock una meet and full por si es que dan
no se agiten no le ronquen a tarzán
ahora vestimos de piola tu nena quiere ser mi polola
si me tiras me tiro directo para la zona
toma me gustan así loca frikitona toma tototoma
ahora vestimos de piola tu nena quiere ser mi polola
si me tiras me tiro directo para la zona
toma me gustan así loca frikitona toma tototoma
los franco apuntando a los franklin
joven king me dicen por ahí
coronadao antes de los twenty
si no me conoces fíjense en los ranking'
ando encapucha'o in fraganti
no juego baloncesto pero encesto
hasta lo que no quiero detesto
ser mejor que el resto
no es terco es sincero
amante del chanteo de los cuero de las nenada de lo malo de lo feo four twenty
y bájale al calentamiento y
yo no te miento pero si tú juegas yo lo siento
haciendo money mami por supuesto
dicen que no me entienden a mí por mi dialecto je
ahora vestimos de piola tu nena quiere ser mi polola
si me tiras me tiro directo para la zona
toma me gustan así loca frikitona toma tototoma
y ahora vestido de piola con el twenty ando suelto para la fendi
tengo funda par de babies para beber tengo blue label
mis nenada son cuatro ladies tu ganga son pura heidi
tienen un cuento de hada perdonen si los ofendí
pam ando con la ganga en la ram
escuchando ratatantantantan
los implantes son para mi gata
y lo que gasté ni me acuerdo ya
y pam ando con la ganga en la ram
escuchando ratatantantantan
los implantes son para las gatas
y lo que gasté ni me acuerdo ya y
je
four twenty o el 420 como digas tú y
dime lauty
se cruzaron las frontera
la tali gang cabrones
el r1 y quién más ?  jeje ja
este es gram
el que se pone la gorra para atrás y en la cama te hace blamblam y
desde el dono para el trono ey
dilo omar
tamo activo desde argentina para chile dímelo y brrr ah"
2961,Vete a Buscar a Aquel,Conjunto Oro,"dices que
esta vez
te vas
para siempre
alguien como tú
no puede
esperar
ya te aburri
con mis anhelos
quieres buscar
alguien
igual que tú
no te odio
ni tengo
coraje
deseo que
siempre estés
feliz
vete a buscar
a aquel
el que
te hace
feliz
vete a buscar
a aquel
el que
te hace reír
yo no
lo puedo hacer
vete a buscar
a aquel
mereces
algo mejor
ya me platicaron
que lo encontraste
y que nunca
paras de sonreír
que te saca
y te compra
cosas
y tú
le das
amor
hasta morir
no te odio
ni tengo
coraje
solo puedo
ver
que estás
feliz
vete a buscar
a aquel
el que
te hace
feliz
vete a buscar
a aquel
el que
te hace
reír
yo no
lo puedo
hacer
vete a buscar
a aquel
vete a buscar
a aquel
el que
te hace
feliz
vete a buscar
a aquel
el que
te hace reír
yo no
lo puedo hacer
vete a buscar
a aquel
mereces
algo mejor
vete a buscar
a aquel"
2962,Vete Por Favor,Eliseo Robles,"vete no quiero que vuelvas no quiero mirarte
vtengo miedo de perderte si te vuelvo a ver
la huella de tu amor martirizante
un sigue palpitante en mi querer
vete se buena conmigo comprende mi pena
bien sabes que es mi condena vivir sin tu amor
llegas muy tarde a buscarme mi vida esta muerta
tu la mataste al dejarme
vete porfavor
vete se buena conmigo comprende mi pena
bien sabes que es mi condena vivir sin tu amor
llegas muy tarde a buscarme mi vida esta muerta
tu la mataste al dejarme
vete por favor"
2963,Vete Ya,Valentín Elizalde,"vete ya
si no encuentras motivos
para seguir conmigo
para qué continuar ? 
es mejor
terminar como amigos
que ser como enemigos
esperando atacar
vete si no sientes que mi boca
te provoca sensaciones
cuando ronda por tus labios
vete si tu cuerpo no se excita
cuando en forma de caricias
te recorro con mis manos
nada justifica en esta vida
soportar con la mentira una relación
si no hay amor vete ya
si no hay amor
ay ay ay chiquita
vete ya
si no encuentras motivos
para seguir conmigo
para qué continuar ? 
es mejor
terminar como amigos
que ser como enemigos
esperando atacar
vete si no sientes que mi boca
te provoca sensaciones
cuando ronda por tus labios
vete si tu cuerpo no se excita
cuando en forma de caricias
te recorro con mis manos
nada justifica en esta vida
soportar con la mentira una relación
si no hay amor vete ya
si no hay amor vete ya
si no hay amor"
2964,Vete,Alfredo Olivas,"vete aunque tenga que hacer mañana cien canciones para que vuelvas
vete porque para retenerte la verdad ya no soy quien
nunca he sido afín de que el amor viva entre paredes y celdas
y sé diferenciar perfectamente lo que está mal y está bien
vete acostumbrando que tus celos no se harán una costumbre
porque hasta la cumbre no se llega con tanta inseguridad
vete porque estoy hasta la madre de habitar entre la lumbre
y más en estos tiempos donde hay menos equidad
vete y si te vas
vete sin hacer preguntas vete en paz
vete con la firme idea
aunque hoy no veas ni lo creas haces lo correcto
y este justo es el momento para que te vayas
una cosa más cuando te alejes no voltees para atrás
mira que puedo retractarme y olvidarme
de lo que ahora te estoy pidiendo
y ya estoy viendo como corro a recuperarte
y así no es
vete y si te vas
vete sin hacer preguntas vete en paz
vete con la firme idea
aunque hoy no veas ni lo creas haces lo correcto
y este justo es el momento para que te vayas
ya no aguanto más
el infierno sigiloso que me das
no hay viernes que no me gobiernes
y del sábado ni hablamos
ya no puedes verme con las llaves en la mano
porque a dónde vamos ? 
y tú no vas
vete y no lo digo
para que te vayas de la casa si esa es tuya
más bien no quiero terminar en una patrulla
con un sinfín de cargos inventados por tu mente
mente maquiavélica
y dicho sea de paso
no sé ni en qué momento fui a enredarme entre tus brazos
y cuando fue que me volví un adicto de tus besos
mejor me callo porque si le sigo hasta el regreso
si solo estoy pensando"
2965,Vete,Torrente,"me quedare
al final
sabre perder
pues tu cariño
no me sabe
igual
y aunque
lo nieges
tengo
que aceptar
que te vas
se que soy yo
quien dejo
de ser en ti
lo mas deseado
tu necesidad
y aunque
no quiera
tengo
que aceptar
que te vas
vete
aunque
me duela
no mires
atras
porque fui
yo
quien no supo
apreciar
todo tu amor
vete
no te arrepientas
que no hiciste
mal
me quedare
pensando
en que te vas
buscando
lo que
no supe dar
vete
aunque
me duela
no mires
atras
porque fui
yo
quien no supo
apreciar
todo tu amor
vete
no te arrepientas
que no hiciste
mal
me quedare
pensando
en que te vas
buscando
lo que
no supe dar
siempre estuviste
para mi
yo nunca
malo creo
que haya en ti
por eso hoy
vete
aunque
me duela
no mires
atras
porque fui
yo
quien no supo
apreciar
todo tu amor
vete
no te arrepientas
que no hiciste
mal
me quedare
pensando
en que te vas
buscando
lo que
no supe dar
buscando
lo que
no supe dar"
